date,open,high,low,close,volume,target,sma_7,sma_30,volatility,momentum_3d
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,0,37262.102857142854,36151.81166666667,0.017591800251292457,0.004106527864326637
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,1,37232.66285714286,36257.20166666667,0.023025084238113152,-0.012485426333280092
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,1,37529.40857142857,36366.96766666666,0.04050699868699092,0.0010110990620337823
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,0,37593.16571428572,36479.63133333333,0.023268801191362622,0.010874177480270308
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,1,37654.54857142857,36582.437666666665,0.01706131215055478,0.012922263960454039
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,1,37792.969999999994,36691.140666666666,0.036664751880568225,0.02283648348033651
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,1,38031.49571428571,36841.43266666667,0.027804038569368916,0.04215361709951537
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,1,38392.18571428571,37016.615333333335,0.024718158394031978,0.05959872717498382
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,1,39070.528571428564,37247.583,0.06123596714321376,0.0855316561589059
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,0,39964.021428571425,37549.631,0.07320598888812153,0.11718451167099908
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,0,40808.02857142857,37840.18433333333,0.021825428338183538,0.09482651218620108
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,1,41600.76857142857,38102.65166666666,0.02801998688837462,0.03053123161812854
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,0,42384.83571428571,38387.527333333324,0.03741118915540009,0.0022160799322583635
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,1,42993.87142857143,38621.27766666667,0.017511715831654135,-0.0011217317765430668
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,0,43539.19285714285,38837.54033333333,0.011117823999355807,0.011932806355166248
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,1,43433.80714285715,38974.986999999994,0.08181184987268637,-0.06605217587380308
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,1,43065.102857142854,39122.59566666667,0.03452126745401174,-0.05081279052743304
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,1,42937.43714285714,39336.132333333335,0.07037918769663243,-0.021020559490161017
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,0,42901.59714285714,39585.168,0.04712026374284653,0.04287792036535176
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,1,42582.927142857145,39721.238000000005,0.03288553413976852,0.010794991563513268
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,0,42377.84571428572,39925.05533333333,0.026691041001385547,-0.013786176174268472
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,1,42032.86571428571,40083.746333333336,0.02772291606844407,-0.03829668641303363
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,0,42233.49428571429,40286.736333333334,0.05353230867990628,0.01710765063673847
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,1,42345.43714285714,40450.60733333333,0.03952149431053644,-4.8252011742300205e-05
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,1,42459.70857142857,40657.945666666674,0.04912954137797838,0.05545134520775408
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,1,42579.642857142855,40928.617333333335,0.021883527231724473,0.028224615427893562
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,0,42869.462857142855,41147.30733333334,0.02247331903235142,0.04004755417909789
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,0,43072.909999999996,41360.903333333335,0.015865254278919935,0.0007609529246537239
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,1,43303.88857142858,41536.83433333333,0.03308761697078977,-0.019841866954844578
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,0,43435.07857142857,41730.01633333333,0.0251652070758173,-0.008936060464363238
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,1,43468.35571428571,41898.733,0.0448658577220735,-0.027303684760661806
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,0,43434.05857142858,42104.937999999995,0.037128904444313174,0.010172941162787996
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,0,43248.624285714286,42263.101,0.03559338191239648,-0.023232214517443284
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,1,42976.897142857146,42403.51133333333,0.04254793279541093,-0.01039734474615106
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,1,42753.771428571425,42550.721999999994,0.02595910232595945,-0.029670829414087607
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,1,42652.64,42670.757333333335,0.022144128576239118,-0.006582595146669368
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,1,42738.84285714286,42828.39733333334,0.04737843862794971,0.05021994701303534
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,0,43087.125714285714,42994.219000000005,0.039187587922466405,0.06660207288608433
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,1,43003.75142857143,43022.689999999995,0.10568023474806165,0.013282933942679431
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,0,43230.514285714286,43025.282666666666,0.04938262672414186,-0.0006439631005749069
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,0,43527.39428571429,43038.03,0.04320300060474143,-0.017838823625472844
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,0,43788.542857142864,43061.20266666667,0.01851552334663481,0.026212719595623435
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,1,44023.60571428571,43053.137,0.02066260434785773,-0.0050299992525667525
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,0,44419.53285714286,43161.051666666666,0.09274030987723142,0.06356151338166338
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,1,44585.688571428575,43238.401333333335,0.06865300534343864,0.04870961637833782
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,0,45129.79714285715,43418.421,0.07364064194317935,0.062031203974047155
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,0,45442.377142857134,43579.979999999996,0.07209285377459608,-0.013032299178037277
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,1,45247.75142857143,43577.103333333325,0.10823523775571241,-0.07215940143135968
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,0,45087.70428571429,43571.29433333333,0.019187176884883892,-0.08157930329217289
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,1,44773.89428571429,43564.36266666666,0.03171677364562492,-0.09941505197763634
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,1,44139.61714285713,43572.131666666675,0.040313569688742605,-0.0063490572013521485
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,0,43715.038571428566,43630.90833333333,0.03594378879869027,0.006767178577104849
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,0,43161.05428571429,43634.85166666666,0.02311909191769467,0.025010573332199026
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,1,42445.10285714286,43603.23533333333,0.05252279953590899,-0.027842140052833253
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,1,42284.57428571429,43536.238666666664,0.046382179811946096,-0.03428350211356823
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,0,42120.01,43464.04666666666,0.009992071346836323,-0.025249146135341904
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,0,42098.29285714286,43384.422999999995,0.009123406173966028,0.006117718226362534
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,1,41677.852857142854,43246.61833333333,0.05430621986555177,-0.05019343945358312
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,1,41214.94571428571,43143.48833333333,0.040986129707779116,-0.043132153557028485
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,0,40830.485714285714,43027.113333333335,0.026838964458755474,-0.03596532302653688
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,1,40635.28428571428,42942.18533333333,0.018716279376094033,0.009934032584900665
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,1,40658.78142857143,42888.674,0.06066651335086213,0.04827132459095296
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,0,40719.43714285714,42873.903000000006,0.019263328209421053,0.05078598214588648
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,1,40783.82714285714,42872.70666666667,0.029008825366572216,0.05179963809795973
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,0,41317.352857142854,42911.454000000005,0.03635693136383703,0.03536742851090202
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,0,41752.138571428564,42933.37133333333,0.02767424948692594,0.019479053375982325
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,1,42108.58428571428,42880.05299999999,0.03419264993211641,0.013060341566451195
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,1,42554.56285714286,42817.92066666667,0.032899248473461686,-0.0050749722303689015
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,0,42751.20428571429,42829.746333333336,0.0218464613031373,0.006029188819103304
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,0,42878.41285714286,42791.746,0.01157430823479362,0.010124236730859382
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,1,42957.24428571428,42739.67166666667,0.02085601158770645,-0.011606914477052976
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,1,42872.387142857144,42697.68433333333,0.030802519698057144,-0.011372685185185305
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,1,42894.93714285714,42670.01533333333,0.019339853472477582,0.0020427289798978787
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,1,43147.73714285714,42583.30066666667,0.03732108617006072,0.04148897397263873
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,1,43462.83857142857,42555.92233333333,0.028933744610999974,0.060408066740500255
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,1,44024.66285714286,42571.88166666667,0.06531171379325414,0.09359439151069804
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,1,44701.805714285714,42618.946,0.029066819313437485,0.07669719681800968
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,1,45518.53571428572,42802.85466666667,0.02168537339888438,0.06649215642329809
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,0,46548.33142857143,43038.49733333334,0.05434389233954447,0.05907779237248301
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,1,47491.27999999999,43304.072,0.041421728106980256,0.04080535124957363
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,1,48554.93285714286,43613.541,0.05671474217096309,0.07236399013747219
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,1,49496.55428571429,43904.94266666666,0.029010813170417295,0.0393196583066342
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,0,50209.602857142854,44216.543,0.01939244036383188,0.048783501030893905
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,1,50765.53857142857,44560.38100000001,0.029503051371630392,-0.0029448691837481444
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,0,51313.77857142857,44909.669,0.023502284158981826,0.004966653816499633
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,1,51579.13,45245.62533333334,0.015569737663816204,-0.006702848259663274
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,0,51944.73428571429,45601.575,0.042967477963192044,0.011931613101111793
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,0,51952.479999999996,46010.954,0.03333025889218323,-0.005529207576786543
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,0,51867.968571428566,46390.648,0.021697462920482368,-0.009392806104445262
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,1,51670.83142857143,46745.957,0.020034541910240185,-0.028984006910221072
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,1,51660.200000000004,47132.861333333334,0.021933562785069805,-0.005422821753544249
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,1,51601.79714285714,47463.03933333334,0.013162178791934024,0.008587318540910438
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,1,51987.76,47874.90066666667,0.07749176716667774,0.07355172960824063
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,1,52670.40571428571,48375.10999999999,0.05760320784309125,0.10605601667073228
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,0,54182.22142857143,49012.75666666667,0.12812919955082067,0.20691065043974488
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,1,55588.30142857142,49619.086,0.05304401853469315,0.12215383999734208
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,0,57251.694285714286,50279.34933333333,0.038233144923712235,0.09380802120154974
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,1,58740.131428571425,50909.49399999999,0.013978191283886774,-0.007124860448391113
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,1,60366.57714285714,51573.29299999999,0.030843102004153067,0.03243838067048821
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,0,62333.611428571436,52414.44700000001,0.09821914229131838,0.0938933671433082
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,1,63288.85,53119.15133333333,0.1464560922583998,0.028017522304575992
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,1,63809.12714285714,53897.996,0.07629714451428914,0.046900393050856914
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,1,64622.29714285715,54688.80333333334,0.03676179025832233,-0.02084438714169734
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,1,65441.76714285714,55481.289666666664,0.05847282335261502,0.06905058234721895
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,1,66345.48,56248.777,0.009981768593245866,0.03388970918079193
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,1,67180.03857142858,56976.214,0.0262446774624202,0.03191572623687278
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,0,67727.52285714286,57787.11433333333,0.08374978319470353,0.05803973595869549
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,1,68831.52285714286,58558.848333333335,0.06075604101661937,0.04594627076115643
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,0,69831.29,59330.68633333333,0.0324265241000952,0.05969802720232131
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,0,70483.54285714285,60053.664666666664,0.07146337057493664,-0.009561295317162988
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,0,70680.06571428572,60643.820666666674,0.09552894327888894,-0.02732127479688795
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,1,70249.68857142857,61091.17500000001,0.07572679304009909,-0.10635724208357167
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,0,70169.34571428572,61633.48733333334,0.06694268233818221,-0.04195972093156175
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,0,69531.04428571429,62165.73233333333,0.03495655360080433,-0.02719228890422065
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,1,68171.81428571428,62492.39,0.09716181038307943,-0.05150379100477276
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,0,67424.40000000001,63027.916,0.11826455126231464,-0.008085127412730042
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,0,66583.30428571429,63469.331,0.05470860994411745,-0.031189473626604736
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,1,65768.56,63867.57266666667,0.06701578961510364,0.03001805048322992
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,1,65581.32857142857,64290.959,0.04700874528815311,-0.05675812283840431
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,1,65412.258571428574,64839.82033333333,0.06026564767443426,0.026086822438710078
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,1,65736.54714285715,65450.21333333333,0.07089629519416757,0.09535564882413872
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,0,66886.63285714286,66058.85166666665,0.03264310246136242,0.09373322492057734
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,1,67119.41571428571,66558.63566666665,0.04872778886777575,0.03362595352268305
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,0,67873.60571428572,67016.74433333334,0.03812351203735602,0.012887662723574556
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,0,68738.44857142857,67264.02566666667,0.026944671279983547,-0.001964050980168164
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,1,69537.33,67545.73233333333,0.011182449152497567,0.0016149419339197557
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,0,70118.76142857142,67842.136,0.02591195416871872,0.007055746913702254
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,0,70085.87428571428,68097.55333333333,0.04524929854096514,-0.002873850366797326
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,1,69439.58714285714,68175.88733333333,0.07357134211852116,-0.059184549837329015
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,1,68938.62857142858,68099.80633333334,0.03682268679315155,-0.07458935541675704
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,0,68611.08428571429,68258.599,0.06435990817313948,-0.016683608567433228
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,1,68321.09571428571,68316.81833333333,0.04094320448313423,0.03599887510675703
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,1,68223.06999999999,68385.91266666666,0.0330897840376888,0.04445988737976636
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,1,67948.83857142857,68427.11933333334,0.02180518462610302,0.01274095718375512
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,0,68230.2957142857,68537.34366666667,0.05413393063878831,0.05602101543748805
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,1,68756.29714285713,68543.68100000001,0.049541887740854544,0.003628657686948422
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,0,69423.1257142857,68495.447,0.05284586237815639,0.018320110368468256
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,0,69640.0457142857,68447.25433333333,0.02461635869081986,-0.02253239318626088
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,0,69539.45999999999,68248.72466666666,0.08771506303297058,-0.02935064935064924
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,1,68829.24714285714,67999.91033333333,0.10829569232731374,-0.09495210890163364
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,0,68300.88285714285,67871.97666666667,0.05797462382197004,-0.06205719119569786
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,1,67129.45285714285,67809.28866666666,0.06994426748561006,-0.05507630610168712
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,0,66364.79428571429,67655.95233333333,0.043598240870110515,-0.0020511694184280893
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,1,65028.549999999996,67444.865,0.07556957302793073,-0.06677348670095129
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,1,64094.81428571429,67495.95433333333,0.054077703713833684,0.0007898140633577633
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,1,63623.59857142857,67361.871,0.09216924066123111,0.00038593340156412026
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,1,63768.75285714286,67343.18166666667,0.03649330337940654,0.05978095992044041
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,1,63665.79714285715,67381.332,0.02245221708829822,0.023177377435163127
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,0,64151.41571428571,67475.64233333334,0.04207424722229289,0.04702920069115302
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,0,64525.78857142857,67449.10933333334,0.021209434636569137,0.022688583519182792
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,1,64956.105714285724,67262.762,0.05216324871262076,-0.010033083799717235
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,0,65103.0,67079.77333333333,0.03894783571459018,-0.03473516342279459
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,0,65096.142857142855,66889.774,0.02360572746612197,-0.039810732676845206
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,0,64884.91285714286,66645.82,0.024026501489728798,-0.012873157224987608
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,1,64624.55142857144,66421.42266666667,0.025038613670736398,-0.02139155829436845
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,0,64202.64857142857,66230.88333333333,0.03901891391161593,0.0015052530178369938
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,0,63382.36285714286,65877.283,0.08678169918266372,-0.04396301533611158
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,1,62535.98857142857,65501.121999999996,0.07068844430899845,-0.0753129583631581
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,1,61759.17,65287.676,0.046486102879861046,-0.07524175617699558
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,1,61632.31285714286,65184.967,0.07656000785633739,0.036425534018987404
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,1,61693.75,65031.77533333333,0.03178921920593825,0.09469841242101218
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,0,61821.375714285714,64904.82133333334,0.02854550090206872,0.08383574094476853
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,0,61721.26,64713.79433333334,0.0437417984127976,0.004503354775077906
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,0,61955.557142857135,64478.85066666666,0.03421837791010812,-0.024728589038634508
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,1,62359.565714285716,64131.285,0.03421841065462921,-0.04403814909704429
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,0,62932.908571428576,63928.885333333325,0.04574099370467517,-0.0014435165951373063
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,1,62635.47714285715,63601.18233333333,0.05203427719821154,-0.024266402277054566
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,1,62197.469999999994,63295.174333333336,0.016906417254345,-0.005998068734298645
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,1,61836.32571428571,63107.42333333333,0.021010755435299944,-0.025208798362431728
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,0,61804.16714285714,63074.609000000004,0.043926712640687024,0.0351988544734958
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,1,61699.22571428572,62938.464,0.03138842032161066,0.012354916048222142
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,0,62415.43571428571,63031.34766666666,0.0832234311596657,0.07680877574796297
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,1,62724.17857142857,63079.40833333333,0.03246266870131046,0.03646531748926907
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,0,63613.322857142855,63270.962666666666,0.035944086023483326,0.08844969159996618
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,0,64483.21,63385.8,0.011936172117450388,0.010704387031484686
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,1,65167.49857142857,63467.666666666664,0.027538586150829707,0.015923915934354937
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,0,66382.71857142857,63684.53433333334,0.08231357696834354,0.06598561709238471
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,0,67607.12571428572,63858.10733333334,0.039414880647957846,0.04831697431973603
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,0,68030.0,63936.350666666665,0.025999332272153522,0.043646219687023535
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,1,68420.63428571427,63988.20566666666,0.054707892333035676,-0.04866528325622688
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,1,68638.63285714285,64130.219,0.038986218262677855,-0.02278528615217401
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,0,68977.97142857143,64289.96,0.016192562537208247,0.001792049401864837
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,1,69297.06571428571,64447.882,0.020698634850115243,0.00791559173837153
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,0,69009.89571428571,64647.030333333336,0.03558083350375217,0.01293129291484929
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,0,68759.90285714286,64823.022666666664,0.03332400585686785,-0.012875922365770842
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,1,68543.58857142857,64949.23666666667,0.02647766614423728,-0.012484003615945483
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,0,68598.2342857143,65205.242333333335,0.03506157430311795,-0.015615146112782474
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,1,68453.95142857144,65511.077000000005,0.03473335228420701,-0.012549710599913277
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,0,68236.27714285714,65801.28499999999,0.006981935596396828,0.0016914398627574379
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,1,68130.27142857143,65964.07233333333,0.017745109555056704,-0.008581146728772415
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,1,68040.76714285715,66128.00099999999,0.03948196740471059,0.018802040449801494
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,1,68346.40285714286,66345.529,0.03627574466402998,0.04089005169931892
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,0,68840.05714285714,66610.28933333333,0.019483729510817054,0.049322495784367204
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,0,69189.61285714286,66893.18866666667,0.022252911064859097,0.028908049568448835
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,0,69448.98285714285,67165.27433333333,0.050523552148856274,-0.016760365783811793
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,1,69669.49857142857,67373.156,0.005971832123144965,-0.02527901220678397
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,0,69938.42857142857,67668.09433333334,0.010487594513151321,-0.016256148033603757
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,0,70042.72857142857,67958.56133333333,0.014697447096584888,0.0026587615131292708
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,1,69582.21428571429,68152.903,0.05089171699741148,-0.02880113622099756
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,0,69175.92714285714,68330.36666666667,0.04596353549613507,-0.019873466829121278
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,0,68600.77714285714,68503.55066666666,0.032191501286622966,-0.039789905090595434
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,1,68127.68999999999,68498.13366666666,0.034328840350315276,-0.01887044999691001
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,1,67687.37428571428,68531.235,0.009408577525373468,-0.029821579430092005
